[09/10/20 16:00:27:066 GMT]  INFO util.SystemProperties: Loading file:/build/src/core/dotCMS/build/resources/main/system.properties
[09/10/20 16:00:27:067 GMT]  INFO util.SystemProperties: Loading file:/build/src/core/dotCMS/build/resources/main/system-ext.properties
[09/10/20 16:00:27:092 GMT]  INFO util.PropsLoader: Loading file:/build/src/core/dotCMS/build/resources/main/portal.properties
[09/10/20 16:00:27:092 GMT]  INFO util.PropsLoader: Loading file:/build/src/core/dotCMS/build/resources/main/portal-ext.properties
[09/10/20 16:00:27:440 GMT]  INFO util.Config: Loading dotCMS [dotmarketing-config.properties] Properties...
[09/10/20 16:00:27:749 GMT]  INFO util.Config: dotCMS Properties [dotmarketing-config.properties] Loaded
[09/10/20 16:00:27:792 GMT]  INFO util.Config: Loading dotCMS [dotcms-config-cluster.properties] Properties...
[09/10/20 16:00:27:793 GMT]  INFO util.Config: dotCMS Properties [dotcms-config-cluster.properties] Loaded
[09/10/20 16:00:27:801 GMT]  INFO util.Config: Assigned default refresh: 5 minutes.
[09/10/20 16:00:29:125 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[09/10/20 16:00:29:125 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[09/10/20 16:00:29:141 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/h2cachetest/0/2020-10-09_16-00-29/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[09/10/20 16:00:29:148 GMT]  INFO hikari.HikariDataSource: HikariPool-1 - Starting...
[09/10/20 16:00:29:910 GMT]  INFO pool.PoolBase: HikariPool-1 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[09/10/20 16:00:29:914 GMT]  INFO hikari.HikariDataSource: HikariPool-1 - Start completed.
[09/10/20 16:00:29:938 GMT]  INFO h22.H22Cache: Initing H22 cache db:1
[09/10/20 16:00:29:939 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[09/10/20 16:00:29:939 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/h2cachetest/1/2020-10-09_16-00-29/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[09/10/20 16:00:29:940 GMT]  INFO hikari.HikariDataSource: HikariPool-2 - Starting...
[09/10/20 16:00:29:976 GMT]  INFO pool.PoolBase: HikariPool-2 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[09/10/20 16:00:29:976 GMT]  INFO hikari.HikariDataSource: HikariPool-2 - Start completed.
[09/10/20 16:00:30:014 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[09/10/20 16:00:30:014 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[09/10/20 16:00:30:017 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1602259230014-0/0/2020-10-09_16-00-30/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[09/10/20 16:00:30:017 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Starting...
[09/10/20 16:00:30:050 GMT]  INFO pool.PoolBase: HikariPool-3 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[09/10/20 16:00:30:057 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Start completed.
[09/10/20 16:00:30:065 GMT]  INFO h22.H22Cache: Initing H22 cache db:1
