[03/11/20 16:13:41:663 GMT]  INFO util.Config: Initializing properties reader.
[03/11/20 16:13:41:666 GMT]  INFO util.Config: Loading dotCMS [dotmarketing-config.properties] Properties...
[03/11/20 16:13:41:715 GMT]  INFO util.Config: dotCMS Properties [dotmarketing-config.properties] Loaded
[03/11/20 16:13:41:754 GMT]  INFO util.Config: Loading dotCMS [dotcms-config-cluster.properties] Properties...
[03/11/20 16:13:41:755 GMT]  INFO util.Config: dotCMS Properties [dotcms-config-cluster.properties] Loaded
[03/11/20 16:13:41:757 GMT]  INFO util.Config: Assigned default refresh: 5 minutes.
[03/11/20 16:13:42:457 GMT]  INFO provider.CacheSizingUtil: Unable to use the Unsafe.class to size cache objects, falling back to serialization:java.lang.NullPointerException (every 60000 millis)
[03/11/20 16:13:42:499 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[03/11/20 16:13:42:499 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[03/11/20 16:13:42:513 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/h2cachetest/0/2020-11-03_16-13-42/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[03/11/20 16:13:42:519 GMT]  INFO hikari.HikariDataSource: HikariPool-1 - Starting...
[03/11/20 16:13:42:925 GMT]  INFO pool.PoolBase: HikariPool-1 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[03/11/20 16:13:42:928 GMT]  INFO hikari.HikariDataSource: HikariPool-1 - Start completed.
[03/11/20 16:13:42:957 GMT]  INFO h22.H22Cache: Initing H22 cache db:1
[03/11/20 16:13:42:957 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[03/11/20 16:13:42:959 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/h2cachetest/1/2020-11-03_16-13-42/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[03/11/20 16:13:42:959 GMT]  INFO hikari.HikariDataSource: HikariPool-2 - Starting...
[03/11/20 16:13:42:992 GMT]  INFO pool.PoolBase: HikariPool-2 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[03/11/20 16:13:42:992 GMT]  INFO hikari.HikariDataSource: HikariPool-2 - Start completed.
[03/11/20 16:13:43:008 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[03/11/20 16:13:43:008 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[03/11/20 16:13:43:008 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1604420023007-0/0/2020-11-03_16-13-43/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[03/11/20 16:13:43:008 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Starting...
[03/11/20 16:13:43:047 GMT]  INFO pool.PoolBase: HikariPool-3 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[03/11/20 16:13:43:049 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Start completed.
[03/11/20 16:13:43:056 GMT]  INFO h22.H22Cache: Initing H22 cache db:1
