[02/11/20 20:56:02:251 GMT]  INFO util.Config: Initializing properties reader.
[02/11/20 20:56:02:256 GMT]  INFO util.Config: Loading dotCMS [dotmarketing-config.properties] Properties...
[02/11/20 20:56:02:315 GMT]  INFO util.Config: dotCMS Properties [dotmarketing-config.properties] Loaded
[02/11/20 20:56:02:377 GMT]  INFO util.Config: Loading dotCMS [dotcms-config-cluster.properties] Properties...
[02/11/20 20:56:02:378 GMT]  INFO util.Config: dotCMS Properties [dotcms-config-cluster.properties] Loaded
[02/11/20 20:56:02:379 GMT]  INFO util.Config: Assigned default refresh: 5 minutes.
[02/11/20 20:56:03:252 GMT]  INFO provider.CacheSizingUtil: Unable to use the Unsafe.class to size cache objects, falling back to serialization:java.lang.NullPointerException (every 60000 millis)
[02/11/20 20:56:03:300 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[02/11/20 20:56:03:300 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[02/11/20 20:56:03:316 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/h2cachetest/0/2020-11-02_20-56-03/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[02/11/20 20:56:03:326 GMT]  INFO hikari.HikariDataSource: HikariPool-1 - Starting...
[02/11/20 20:56:03:914 GMT]  INFO pool.PoolBase: HikariPool-1 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[02/11/20 20:56:03:919 GMT]  INFO hikari.HikariDataSource: HikariPool-1 - Start completed.
[02/11/20 20:56:03:942 GMT]  INFO h22.H22Cache: Initing H22 cache db:1
[02/11/20 20:56:03:942 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[02/11/20 20:56:03:943 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/h2cachetest/1/2020-11-02_20-56-03/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[02/11/20 20:56:03:943 GMT]  INFO hikari.HikariDataSource: HikariPool-2 - Starting...
[02/11/20 20:56:03:981 GMT]  INFO pool.PoolBase: HikariPool-2 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[02/11/20 20:56:03:985 GMT]  INFO hikari.HikariDataSource: HikariPool-2 - Start completed.
[02/11/20 20:56:04:010 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[02/11/20 20:56:04:010 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[02/11/20 20:56:04:011 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1604350564010-0/0/2020-11-02_20-56-04/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[02/11/20 20:56:04:011 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Starting...
[02/11/20 20:56:04:045 GMT]  INFO pool.PoolBase: HikariPool-3 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[02/11/20 20:56:04:049 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Start completed.
[02/11/20 20:56:04:057 GMT]  INFO h22.H22Cache: Initing H22 cache db:1
[02/11/20 20:56:04:057 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[02/11/20 20:56:04:061 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1604350564010-0/1/2020-11-02_20-56-04/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[02/11/20 20:56:04:061 GMT]  INFO hikari.HikariDataSource: HikariPool-4 - Starting...
[02/11/20 20:56:04:101 GMT]  INFO pool.PoolBase: HikariPool-4 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[02/11/20 20:56:04:105 GMT]  INFO hikari.HikariDataSource: HikariPool-4 - Start completed.
[02/11/20 20:56:04:203 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[02/11/20 20:56:04:203 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1604350564010-0/0/2020-11-02_20-56-04/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[02/11/20 20:56:04:203 GMT]  INFO hikari.HikariDataSource: HikariPool-5 - Starting...
[02/11/20 20:56:04:204 GMT]  INFO pool.PoolBase: HikariPool-5 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[02/11/20 20:56:04:214 GMT]  INFO hikari.HikariDataSource: HikariPool-5 - Start completed.
[02/11/20 20:56:04:221 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Shutdown initiated...
[02/11/20 20:56:04:230 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Shutdown completed.
[02/11/20 20:56:04:230 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[02/11/20 20:56:04:230 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1604350564010-0/1/2020-11-02_20-56-04/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[02/11/20 20:56:04:230 GMT]  INFO hikari.HikariDataSource: HikariPool-6 - Starting...
[02/11/20 20:56:04:231 GMT]  INFO pool.PoolBase: HikariPool-6 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[02/11/20 20:56:04:232 GMT]  INFO hikari.HikariDataSource: HikariPool-6 - Start completed.
[02/11/20 20:56:04:234 GMT]  INFO hikari.HikariDataSource: HikariPool-4 - Shutdown initiated...
[02/11/20 20:56:04:241 GMT]  INFO hikari.HikariDataSource: HikariPool-4 - Shutdown completed.
[02/11/20 20:56:04:246 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[02/11/20 20:56:04:246 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[02/11/20 20:56:04:247 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1604350564242-0/0/2020-11-02_20-56-04/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[02/11/20 20:56:04:247 GMT]  INFO hikari.HikariDataSource: HikariPool-7 - Starting...
[02/11/20 20:56:04:293 GMT]  INFO pool.PoolBase: HikariPool-7 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[02/11/20 20:56:04:294 GMT]  INFO hikari.HikariDataSource: HikariPool-7 - Start completed.
[02/11/20 20:56:04:301 GMT]  INFO h22.H22Cache: Initing H22 cache db:1
[02/11/20 20:56:04:301 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[02/11/20 20:56:04:302 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1604350564242-0/1/2020-11-02_20-56-04/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[02/11/20 20:56:04:302 GMT]  INFO hikari.HikariDataSource: HikariPool-8 - Starting...
[02/11/20 20:56:04:349 GMT]  INFO pool.PoolBase: HikariPool-8 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[02/11/20 20:56:04:354 GMT]  INFO hikari.HikariDataSource: HikariPool-8 - Start completed.
[02/11/20 20:56:04:390 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[02/11/20 20:56:04:396 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1604350564242-0/0/2020-11-02_20-56-04/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[02/11/20 20:56:04:396 GMT]  INFO hikari.HikariDataSource: HikariPool-9 - Starting...
[02/11/20 20:56:04:397 GMT]  INFO pool.PoolBase: HikariPool-9 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[02/11/20 20:56:04:404 GMT]  INFO hikari.HikariDataSource: HikariPool-9 - Start completed.
[02/11/20 20:56:04:405 GMT]  INFO hikari.HikariDataSource: HikariPool-7 - Shutdown initiated...
[02/11/20 20:56:04:408 GMT]  INFO hikari.HikariDataSource: HikariPool-7 - Shutdown completed.
[02/11/20 20:56:04:408 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[02/11/20 20:56:04:408 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1604350564242-0/1/2020-11-02_20-56-04/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[02/11/20 20:56:04:409 GMT]  INFO hikari.HikariDataSource: HikariPool-10 - Starting...
[02/11/20 20:56:04:411 GMT]  INFO pool.PoolBase: HikariPool-10 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[02/11/20 20:56:04:412 GMT]  INFO hikari.HikariDataSource: HikariPool-10 - Start completed.
[02/11/20 20:56:04:413 GMT]  INFO hikari.HikariDataSource: HikariPool-8 - Shutdown initiated...
[02/11/20 20:56:04:421 GMT]  INFO hikari.HikariDataSource: HikariPool-8 - Shutdown completed.
[02/11/20 20:56:04:422 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[02/11/20 20:56:04:422 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
