[08/10/20 22:04:04:347 GMT]  INFO util.SystemProperties: Loading file:/build/src/core/dotCMS/build/resources/main/system.properties
[08/10/20 22:04:04:351 GMT]  INFO util.SystemProperties: Loading file:/build/src/core/dotCMS/build/resources/main/system-ext.properties
[08/10/20 22:04:04:370 GMT]  INFO util.PropsLoader: Loading file:/build/src/core/dotCMS/build/resources/main/portal.properties
[08/10/20 22:04:04:370 GMT]  INFO util.PropsLoader: Loading file:/build/src/core/dotCMS/build/resources/main/portal-ext.properties
[08/10/20 22:04:04:676 GMT]  INFO util.Config: Loading dotCMS [dotmarketing-config.properties] Properties...
[08/10/20 22:04:04:913 GMT]  INFO util.Config: dotCMS Properties [dotmarketing-config.properties] Loaded
[08/10/20 22:04:04:949 GMT]  INFO util.Config: Loading dotCMS [dotcms-config-cluster.properties] Properties...
[08/10/20 22:04:04:950 GMT]  INFO util.Config: dotCMS Properties [dotcms-config-cluster.properties] Loaded
[08/10/20 22:04:04:952 GMT]  INFO util.Config: Assigned default refresh: 5 minutes.
[08/10/20 22:04:06:105 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[08/10/20 22:04:06:105 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[08/10/20 22:04:06:119 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/h2cachetest/0/2020-10-08_22-04-06/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[08/10/20 22:04:06:125 GMT]  INFO hikari.HikariDataSource: HikariPool-1 - Starting...
[08/10/20 22:04:06:862 GMT]  INFO pool.PoolBase: HikariPool-1 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[08/10/20 22:04:06:866 GMT]  INFO hikari.HikariDataSource: HikariPool-1 - Start completed.
[08/10/20 22:04:06:885 GMT]  INFO h22.H22Cache: Initing H22 cache db:1
[08/10/20 22:04:06:885 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[08/10/20 22:04:06:885 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/h2cachetest/1/2020-10-08_22-04-06/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[08/10/20 22:04:06:886 GMT]  INFO hikari.HikariDataSource: HikariPool-2 - Starting...
[08/10/20 22:04:06:924 GMT]  INFO pool.PoolBase: HikariPool-2 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[08/10/20 22:04:06:925 GMT]  INFO hikari.HikariDataSource: HikariPool-2 - Start completed.
[08/10/20 22:04:06:943 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[08/10/20 22:04:06:943 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[08/10/20 22:04:06:943 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1602194646942-0/0/2020-10-08_22-04-06/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[08/10/20 22:04:06:944 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Starting...
[08/10/20 22:04:06:981 GMT]  INFO pool.PoolBase: HikariPool-3 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[08/10/20 22:04:06:981 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Start completed.
[08/10/20 22:04:06:986 GMT]  INFO h22.H22Cache: Initing H22 cache db:1
[08/10/20 22:04:06:986 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[08/10/20 22:04:06:987 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1602194646942-0/1/2020-10-08_22-04-06/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[08/10/20 22:04:06:987 GMT]  INFO hikari.HikariDataSource: HikariPool-4 - Starting...
[08/10/20 22:04:07:023 GMT]  INFO pool.PoolBase: HikariPool-4 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[08/10/20 22:04:07:028 GMT]  INFO hikari.HikariDataSource: HikariPool-4 - Start completed.
[08/10/20 22:04:07:113 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[08/10/20 22:04:07:114 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1602194646942-0/0/2020-10-08_22-04-07/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[08/10/20 22:04:07:114 GMT]  INFO hikari.HikariDataSource: HikariPool-5 - Starting...
[08/10/20 22:04:07:153 GMT]  INFO pool.PoolBase: HikariPool-5 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[08/10/20 22:04:07:162 GMT]  INFO hikari.HikariDataSource: HikariPool-5 - Start completed.
[08/10/20 22:04:07:168 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Shutdown initiated...
[08/10/20 22:04:07:233 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Shutdown completed.
[08/10/20 22:04:07:233 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[08/10/20 22:04:07:233 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1602194646942-0/1/2020-10-08_22-04-07/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[08/10/20 22:04:07:233 GMT]  INFO hikari.HikariDataSource: HikariPool-6 - Starting...
[08/10/20 22:04:07:274 GMT]  INFO pool.PoolBase: HikariPool-6 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[08/10/20 22:04:07:280 GMT]  INFO hikari.HikariDataSource: HikariPool-6 - Start completed.
[08/10/20 22:04:07:288 GMT]  INFO hikari.HikariDataSource: HikariPool-4 - Shutdown initiated...
[08/10/20 22:04:07:300 GMT]  INFO hikari.HikariDataSource: HikariPool-4 - Shutdown completed.
[08/10/20 22:04:07:300 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[08/10/20 22:04:07:300 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
