[07/10/20 15:56:37:530 GMT]  INFO util.SystemProperties: Loading file:/build/src/core/dotCMS/build/resources/main/system.properties
[07/10/20 15:56:37:531 GMT]  INFO util.SystemProperties: Loading file:/build/src/core/dotCMS/build/resources/main/system-ext.properties
[07/10/20 15:56:37:553 GMT]  INFO util.PropsLoader: Loading file:/build/src/core/dotCMS/build/resources/main/portal.properties
[07/10/20 15:56:37:554 GMT]  INFO util.PropsLoader: Loading file:/build/src/core/dotCMS/build/resources/main/portal-ext.properties
[07/10/20 15:56:37:881 GMT]  INFO util.Config: Loading dotCMS [dotmarketing-config.properties] Properties...
[07/10/20 15:56:38:160 GMT]  INFO util.Config: dotCMS Properties [dotmarketing-config.properties] Loaded
[07/10/20 15:56:38:192 GMT]  INFO util.Config: Loading dotCMS [dotcms-config-cluster.properties] Properties...
[07/10/20 15:56:38:194 GMT]  INFO util.Config: dotCMS Properties [dotcms-config-cluster.properties] Loaded
[07/10/20 15:56:38:196 GMT]  INFO util.Config: Assigned default refresh: 5 minutes.
[07/10/20 15:56:39:482 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[07/10/20 15:56:39:482 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[07/10/20 15:56:39:497 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/h2cachetest/0/2020-10-07_15-56-39/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[07/10/20 15:56:39:503 GMT]  INFO hikari.HikariDataSource: HikariPool-1 - Starting...
[07/10/20 15:56:40:164 GMT]  INFO pool.PoolBase: HikariPool-1 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[07/10/20 15:56:40:171 GMT]  INFO hikari.HikariDataSource: HikariPool-1 - Start completed.
[07/10/20 15:56:40:190 GMT]  INFO h22.H22Cache: Initing H22 cache db:1
[07/10/20 15:56:40:191 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[07/10/20 15:56:40:191 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/h2cachetest/1/2020-10-07_15-56-40/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[07/10/20 15:56:40:191 GMT]  INFO hikari.HikariDataSource: HikariPool-2 - Starting...
[07/10/20 15:56:40:237 GMT]  INFO pool.PoolBase: HikariPool-2 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[07/10/20 15:56:40:241 GMT]  INFO hikari.HikariDataSource: HikariPool-2 - Start completed.
[07/10/20 15:56:40:275 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[07/10/20 15:56:40:276 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[07/10/20 15:56:40:277 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1602086200267-0/0/2020-10-07_15-56-40/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[07/10/20 15:56:40:278 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Starting...
[07/10/20 15:56:40:317 GMT]  INFO pool.PoolBase: HikariPool-3 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[07/10/20 15:56:40:318 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Start completed.
[07/10/20 15:56:40:332 GMT]  INFO h22.H22Cache: Initing H22 cache db:1
[07/10/20 15:56:40:332 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[07/10/20 15:56:40:333 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1602086200267-0/1/2020-10-07_15-56-40/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[07/10/20 15:56:40:334 GMT]  INFO hikari.HikariDataSource: HikariPool-4 - Starting...
[07/10/20 15:56:40:372 GMT]  INFO pool.PoolBase: HikariPool-4 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[07/10/20 15:56:40:381 GMT]  INFO hikari.HikariDataSource: HikariPool-4 - Start completed.
[07/10/20 15:56:40:484 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[07/10/20 15:56:40:484 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1602086200267-0/0/2020-10-07_15-56-40/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[07/10/20 15:56:40:484 GMT]  INFO hikari.HikariDataSource: HikariPool-5 - Starting...
[07/10/20 15:56:40:485 GMT]  INFO pool.PoolBase: HikariPool-5 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[07/10/20 15:56:40:497 GMT]  INFO hikari.HikariDataSource: HikariPool-5 - Start completed.
[07/10/20 15:56:40:498 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Shutdown initiated...
[07/10/20 15:56:40:519 GMT]  INFO hikari.HikariDataSource: HikariPool-3 - Shutdown completed.
[07/10/20 15:56:40:519 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[07/10/20 15:56:40:519 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1602086200267-0/1/2020-10-07_15-56-40/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[07/10/20 15:56:40:519 GMT]  INFO hikari.HikariDataSource: HikariPool-6 - Starting...
[07/10/20 15:56:40:520 GMT]  INFO pool.PoolBase: HikariPool-6 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[07/10/20 15:56:40:521 GMT]  INFO hikari.HikariDataSource: HikariPool-6 - Start completed.
[07/10/20 15:56:40:522 GMT]  INFO hikari.HikariDataSource: HikariPool-4 - Shutdown initiated...
[07/10/20 15:56:40:545 GMT]  INFO hikari.HikariDataSource: HikariPool-4 - Shutdown completed.
[07/10/20 15:56:40:548 GMT]  INFO h22.H22Cache: Initing H22 cache db:0
[07/10/20 15:56:40:548 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
[07/10/20 15:56:40:549 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1602086200546-0/0/2020-10-07_15-56-40/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[07/10/20 15:56:40:549 GMT]  INFO hikari.HikariDataSource: HikariPool-7 - Starting...
[07/10/20 15:56:40:588 GMT]  INFO pool.PoolBase: HikariPool-7 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[07/10/20 15:56:40:605 GMT]  INFO hikari.HikariDataSource: HikariPool-7 - Start completed.
[07/10/20 15:56:40:609 GMT]  INFO h22.H22Cache: Initing H22 cache db:1
[07/10/20 15:56:40:610 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:1
[07/10/20 15:56:40:610 GMT]  INFO h22.H22HikariPool: H22 on disk cache:jdbc:h2:/tmp/1602086200546-0/1/2020-10-07_15-56-40/cache;MVCC=TRUE;DB_CLOSE_ON_EXIT=FALSE
[07/10/20 15:56:40:610 GMT]  INFO hikari.HikariDataSource: HikariPool-8 - Starting...
[07/10/20 15:56:40:657 GMT]  INFO pool.PoolBase: HikariPool-8 - Driver does not support get/set network timeout for connections. (org.h2.jdbc.JdbcConnection.getNetworkTimeout()I)
[07/10/20 15:56:40:667 GMT]  INFO hikari.HikariDataSource: HikariPool-8 - Start completed.
[07/10/20 15:56:40:698 GMT]  INFO h22.H22Cache: Building new H22 Cache, db:0
